exchange,exchange_symbol,product_symbol,product_type,price_precision,size_precision,min_size,min_notional,size_per_contract
okx,SHIB-USDT-SWAP,SHIB-USDT-SWAP,SWAP,0.00000001,0.1,0.1,0,1000000
okx,SUI-USDT-SWAP,SUI-USDT-SWAP,SWAP,0.00001,1,1,0,1
okx,SUSHI-USDT-SWAP,SUSHI-USDT-SWAP,SWAP,0.0001,1,1,0,1
okx,TEST3109-USDT-SWAP,TEST3109-USDT-SWAP,SWAP,0.001,1,1,0,0.1
okx,TEST12-USDT-SWAP,TEST12-USDT-SWAP,SWAP,1,1,1,0,1
okx,THETA-USDT-SWAP,THETA-USDT-SWAP,SWAP,0.0001,1,1,0,10
okx,TRX-USDT-SWAP,TRX-USDT-SWAP,SWAP,0.00001,0.01,0.01,0,1000
okx,UNI-USDT-SWAP,UNI-USDT-SWAP,SWAP,0.001,1,1,0,1
okx,USDC-USDT-SWAP,USDC-USDT-SWAP,SWAP,0.0001,1,1,0,10
okx,VRA-USDT-SWAP,VRA-USDT-SWAP,SWAP,0.000001,1,1,0,1000
okx,X-USDT-SWAP,X-USDT-SWAP,SWAP,0.0000001,1,1,0,10000
okx,XLM-USDT-SWAP,XLM-USDT-SWAP,SWAP,0.00001,0.01,0.01,0,100
okx,XTZ-USDT-SWAP,XTZ-USDT-SWAP,SWAP,0.0001,1,1,0,1
okx,YFI-USDT-SWAP,YFI-USDT-SWAP,SWAP,1,1,1,0,0.0001
okx,YGG-USDT-SWAP,YGG-USDT-SWAP,SWAP,0.0001,1,1,0,1
okx,ZETA-USDT-SWAP,ZETA-USDT-SWAP,SWAP,0.0001,1,1,0,10
okx,ZIL-USDT-SWAP,ZIL-USDT-SWAP,SWAP,0.00001,1,1,0,100
okx,BTC-USDC-SWAP,BTC-USDC-SWAP,SWAP,0.1,1,1,0,0.0001
okx,ETH-USDC-SWAP,ETH-USDC-SWAP,SWAP,0.01,1,1,0,0.001
okx,HMSTR-USDC-SWAP,HMSTR-USDC-SWAP,SWAP,0.000001,1,1,0,100
okx,ME-USDC-SWAP,ME-USDC-SWAP,SWAP,1,0.01,0.01,0,1
okx,MOODENG-USDC-SWAP,MOODENG-USDC-SWAP,SWAP,0.00001,1,1,0,10
okx,ONE-USDC-SWAP,ONE-USDC-SWAP,SWAP,0.0001,1,1,0,1
okx,PENGU-USDC-SWAP,PENGU-USDC-SWAP,SWAP,0.000001,1,1,0,1
okx,X-USDC-SWAP,X-USDC-SWAP,SWAP,1,1,1,0,1
okx,SOL-BTC,SOL-BTC-SPOT,SPOT,0.0000001,0.0001,0.01,0,1
okx,MKR-BTC,MKR-BTC-SPOT,SPOT,0.0001,0.000001,0.001,0,1
okx,QTUM-BTC,QTUM-BTC-SPOT,SPOT,0.0000001,0.0001,1,0,1
okx,SKL-BTC,SKL-BTC-SPOT,SPOT,0.000000001,0.001,10,0,1
okx,CRO-OKB,CRO-OKB-SPOT,SPOT,0.000001,0.000001,1,0,1
okx,KLAY-OKB,KLAY-OKB-SPOT,SPOT,0.00001,0.000001,1,0,1
okx,VINE-DAI,VINE-DAI-SPOT,SPOT,0.00001,0.0001,10,0,1
okx,BTC-SGD,BTC-SGD-SPOT,SPOT,0.1,0.000000001,0.000001,0,1
okx,USDT-SGD,USDT-SGD-SPOT,SPOT,0.001,0.001,1,0,1
okx,USDC-SGD,USDC-SGD-SPOT,SPOT,0.001,0.001,1,0,1
okx,BTC-USD,BTC-USD-SPOT,SPOT,0.1,0.00000001,0.0001,0,1
okx,DOGE-USD,DOGE-USD-SPOT,SPOT,0.00001,0.000001,10,0,1
okx,BIO-USD,BIO-USD-SPOT,SPOT,0.0001,0.0001,1,0,1
okx,MEME-USD,MEME-USD-SPOT,SPOT,0.000001,0.1,100,0,1
okx,OP-USD,OP-USD-SPOT,SPOT,0.0001,0.0001,1,0,1
okx,USDT-USD,USDT-USD-SPOT,SPOT,0.0001,0.0001,1,0,1
okx,USDT-AUD,USDT-AUD-SPOT,SPOT,0.0001,0.0001,0.1,0,1
okx,BTC-AED,BTC-AED-SPOT,SPOT,1,0.000000001,0.000001,0,1
okx,ETH-AED,ETH-AED-SPOT,SPOT,1,0.0000001,0.0001,0,1
okx,USDT-AED,USDT-AED-SPOT,SPOT,0.001,0.00001,0.1,0,1
okx,BTC-HKD,BTC-HKD-SPOT,SPOT,1,0.00000001,0.00001,0,1
okx,ETH-HKD,ETH-HKD-SPOT,SPOT,1,0.0000001,0.00001,0,1
okx,AVAX-HKD,AVAX-HKD-SPOT,SPOT,0.1,0.000001,0.01,0,1
okx,AXS-HKD,AXS-HKD-SPOT,SPOT,0.01,0.00001,0.01,0,1
okx,LINK-HKD,LINK-HKD-SPOT,SPOT,0.1,0.00001,0.01,0,1
okx,USDT-HKD,USDT-HKD-SPOT,SPOT,0.0001,0.0001,1,0,1
okx,BTC-BRL,BTC-BRL-SPOT,SPOT,1,0.00000001,0.0001,0,1
okx,ETH-BRL,ETH-BRL-SPOT,SPOT,0.1,0.000001,0.001,0,1
okx,SOL-BRL,SOL-BRL-SPOT,SPOT,0.1,0.00001,0.01,0,1
okx,USDT-BRL,USDT-BRL-SPOT,SPOT,0.001,0.00001,0.1,0,1
okx,BTC-EUR,BTC-EUR-SPOT,SPOT,0.1,0.00000001,0.00001,0,1
okx,ETH-EUR,ETH-EUR-SPOT,SPOT,0.1,0.0000001,0.0001,0,1
okx,SOL-EUR,SOL-EUR-SPOT,SPOT,0.1,0.00001,0.01,0,1
okx,XRP-EUR,XRP-EUR-SPOT,SPOT,0.0001,0.0001,1,0,1
okx,AGIX-EUR,AGIX-EUR-SPOT,SPOT,0.0001,0.001,10,0,1
okx,APT-EUR,APT-EUR-SPOT,SPOT,0.01,0.00001,0.1,0,1
okx,ATOM-EUR,ATOM-EUR-SPOT,SPOT,0.01,0.00001,0.1,0,1
okx,FET-EUR,FET-EUR-SPOT,SPOT,0.001,0.0001,1,0,1
okx,ICP-EUR,ICP-EUR-SPOT,SPOT,0.01,0.00001,0.1,0,1
okx,IMX-EUR,IMX-EUR-SPOT,SPOT,0.001,0.0001,1,0,1
okx,MATIC-EUR,MATIC-EUR-SPOT,SPOT,0.001,0.0001,1,0,1
okx,TON-EUR,TON-EUR-SPOT,SPOT,0.001,0.0001,1,0,1
okx,USDC-EUR,USDC-EUR-SPOT,SPOT,0.01,0.0001,1,0,1
okx,BTC-TRY,BTC-TRY-SPOT,SPOT,1,0.00000001,0.0001,0,1
okx,ETH-TRY,ETH-TRY-SPOT,SPOT,0.1,0.0000001,0.001,0,1
okx,FET-TRY,FET-TRY-SPOT,SPOT,0.01,0.0001,1,0,1
okx,USDT-TRY,USDT-TRY-SPOT,SPOT,0.01,0.00001,0.1,0,1
okx,BTC-USDT,BTC-USDT-SPOT,SPOT,0.1,0.00000001,0.00001,0,1
okx,ETH-USDT,ETH-USDT-SPOT,SPOT,0.01,0.000001,0.0001,0,1
okx,OKB-USDT,OKB-USDT-SPOT,SPOT,0.01,0.000001,0.01,0,1
okx,LTC-USDT,LTC-USDT-SPOT,SPOT,0.01,0.000001,0.1,0,1
okx,BCH-USDT,BCH-USDT-SPOT,SPOT,0.01,0.000001,0.01,0,1
okx,DOGE-USDT,DOGE-USDT-SPOT,SPOT,0.00005,0.000001,0.01,0,1
okx,SOL-USDT,SOL-USDT-SPOT,SPOT,0.01,0.000001,0.001,0,1
okx,PI-USDT,PI-USDT-SPOT,SPOT,0.0001,0.001,1,0,1
okx,TRUMP-USDT,TRUMP-USDT-SPOT,SPOT,0.001,0.0001,0.1,0,1
okx,XRP-USDT,XRP-USDT-SPOT,SPOT,0.0001,0.000001,1,0,1
okx,IP-USDT,IP-USDT-SPOT,SPOT,0.0001,0.001,1,0,1
okx,1INCH-USDT,1INCH-USDT-SPOT,SPOT,0.0001,0.000001,10,0,1
okx,AAVE-USDT,AAVE-USDT-SPOT,SPOT,0.01,0.000001,0.01,0,1
okx,ACE-USDT,ACE-USDT-SPOT,SPOT,0.0001,0.00001,0.1,0,1
okx,ACT-USDT,ACT-USDT-SPOT,SPOT,0.0001,0.001,1,0,1
okx,ADA-USDT,ADA-USDT-SPOT,SPOT,0.0001,0.0001,10,0,1
okx,AEVO-USDT,AEVO-USDT-SPOT,SPOT,0.0001,0.0001,1,0,1
okx,AGIX-USDT,AGIX-USDT-SPOT,SPOT,0.0001,0.001,10,0,1
okx,AIDOGE-USDT,AIDOGE-USDT-SPOT,SPOT,0.0000000000001,1,10000000000,0,1
okx,AKITA-USDT,AKITA-USDT-SPOT,SPOT,0.00000001,1,1000000,0,1
okx,ALGO-USDT,ALGO-USDT-SPOT,SPOT,0.0001,0.000001,10,0,1
okx,ALPHA-USDT,ALPHA-USDT-SPOT,SPOT,0.00001,0.000001,100,0,1
okx,ANIME-USDT,ANIME-USDT-SPOT,SPOT,0.00001,0.01,10,0,1
okx,API3-USDT,API3-USDT-SPOT,SPOT,0.0001,0.0001,1,0,1
okx,APT-USDT,APT-USDT-SPOT,SPOT,0.001,0.0001,0.1,0,1
okx,ARB-USDT,ARB-USDT-SPOT,SPOT,0.0001,0.0001,1,0,1
okx,ARKM-USDT,ARKM-USDT-SPOT,SPOT,0.0001,0.001,1,0,1
okx,ATH-USDT,ATH-USDT-SPOT,SPOT,0.00001,0.1,100,0,1
okx,ATOM-USDT,ATOM-USDT-SPOT,SPOT,0.005,0.0000001,1,0,1
okx,AUCTION-USDT,AUCTION-USDT-SPOT,SPOT,0.001,0.00001,0.1,0,1
okx,AVAX-USDT,AVAX-USDT-SPOT,SPOT,0.001,0.000001,0.1,0,1
okx,AXS-USDT,AXS-USDT-SPOT,SPOT,0.001,0.000001,0.1,0,1
okx,AZY-USDT,AZY-USDT-SPOT,SPOT,0.000001,0.0001,10,0,1
okx,BABYDOGE-USDT,BABYDOGE-USDT-SPOT,SPOT,0.000000000001,1,1000000000,0,1
okx,BAL-USDT,BAL-USDT-SPOT,SPOT,0.001,0.000001,1,0,1
okx,BAND-USDT,BAND-USDT-SPOT,SPOT,0.0001,0.000001,1,0,1
okx,BANANA-USDT,BANANA-USDT-SPOT,SPOT,0.01,0.0001,0.1,0,1
okx,BERA-USDT,BERA-USDT-SPOT,SPOT,0.0001,0.0001,7,0,1
okx,BETH-USDT,BETH-USDT-SPOT,SPOT,0.1,0.000001,0.001,0,1
okx,BIGTIME-USDT,BIGTIME-USDT-SPOT,SPOT,0.00001,0.01,10,0,1
okx,BIO-USDT,BIO-USDT-SPOT,SPOT,0.0001,0.0001,1,0,1
okx,BNB-USDT,BNB-USDT-SPOT,SPOT,0.1,0.000001,0.001,0,1
okx,BNT-USDT,BNT-USDT-SPOT,SPOT,0.0001,0.0001,10,0,1
okx,BOME-USDT,BOME-USDT-SPOT,SPOT,0.000001,1,1000,0,1
okx,BONE-USDT,BONE-USDT-SPOT,SPOT,0.0001,0.001,1,0,1
okx,BSV-USDT,BSV-USDT-SPOT,SPOT,0.001,0.000001,0.1,0,1
okx,BTT-USDT,BTT-USDT-SPOT,SPOT,0.0000000001,1,10,0,1
okx,BZZ-USDT,BZZ-USDT-SPOT,SPOT,0.001,0.0001,10,0,1
okx,CAT-USDT,CAT-USDT-SPOT,SPOT,0.000000001,1,100000,0,1
okx,CELO-USDT,CELO-USDT-SPOT,SPOT,0.0001,0.000001,10,0,1
okx,CELR-USDT,CELR-USDT-SPOT,SPOT,0.000001,0.000001,100,0,1
okx,CETUS-USDT,CETUS-USDT-SPOT,SPOT,0.00001,0.0001,10,0,1
okx,CFX-USDT,CFX-USDT-SPOT,SPOT,0.0001,0.00001,10,0,1
okx,CHAT-USDT,CHAT-USDT-SPOT,SPOT,0.000001,0.01,100,0,1
okx,COMP-USDT,COMP-USDT-SPOT,SPOT,0.01,0.000001,0.1,0,1
okx,CONV-USDT,CONV-USDT-SPOT,SPOT,0.00001,0.00001,100,0,1
okx,CRV-USDT,CRV-USDT-SPOT,SPOT,0.0001,0.000001,1,0,1
okx,CTC-USDT,CTC-USDT-SPOT,SPOT,0.0001,0.0001,1,0,1
okx,DEGEN-USDT,DEGEN-USDT-SPOT,SPOT,0.000001,1,100,0,1
okx,DEP-USDT,DEP-USDT-SPOT,SPOT,0.000001,0.00001,100,0,1
okx,DMAIL-USDT,DMAIL-USDT-SPOT,SPOT,0.0001,0.0001,1,0,1
okx,DMG-USDT,DMG-USDT-SPOT,SPOT,0.00001,0.000001,0.01,0,1
okx,DOGS-USDT,DOGS-USDT-SPOT,SPOT,0.0000001,1,1000,0,1
okx,DORA-USDT,DORA-USDT-SPOT,SPOT,0.00001,0.0001,100,0,1
okx,DOT-USDT,DOT-USDT-SPOT,SPOT,0.001,0.000001,0.1,0,1
okx,ENJ-USDT,ENJ-USDT-SPOT,SPOT,0.0001,0.001,10,0,1
okx,EOS-USDT,EOS-USDT-SPOT,SPOT,0.0001,0.000001,1,0,1
okx,ETC-USDT,ETC-USDT-SPOT,SPOT,0.001,0.000001,0.1,0,1
okx,ETHW-USDT,ETHW-USDT-SPOT,SPOT,0.001,0.0001,1,0,1
okx,ETHFI-USDT,ETHFI-USDT-SPOT,SPOT,0.0001,0.0001,1,0,1
okx,ETM-USDT,ETM-USDT-SPOT,SPOT,0.00001,0.01,10,0,1
okx,EUR-USDT,EUR-USDT-SPOT,SPOT,0.001,0.00001,0.1,0,1
okx,FET-USDT,FET-USDT-SPOT,SPOT,0.0001,0.001,10,0,1
okx,FIL-USDT,FIL-USDT-SPOT,SPOT,0.001,0.000001,0.1,0,1
okx,FITFI-USDT,FITFI-USDT-SPOT,SPOT,0.000001,0.0001,100,0,1
okx,FLOKI-USDT,FLOKI-USDT-SPOT,SPOT,0.00000001,1,100000,0,1
okx,FLOW-USDT,FLOW-USDT-SPOT,SPOT,0.0001,0.000001,1,0,1
okx,FRONT-USDT,FRONT-USDT-SPOT,SPOT,0.0001,0.000001,10,0,1
okx,FTM-USDT,FTM-USDT-SPOT,SPOT,0.0001,0.000001,1,0,1
okx,FXS-USDT,FXS-USDT-SPOT,SPOT,0.001,0.0001,1,0,1
okx,GALA-USDT,GALA-USDT-SPOT,SPOT,0.00001,0.0001,1,0,1
okx,GARI-USDT,GARI-USDT-SPOT,SPOT,0.000001,0.000001,1,0,1
okx,GAS-USDT,GAS-USDT-SPOT,SPOT,0.001,0.000001,1,0,1
okx,GEAR-USDT,GEAR-USDT-SPOT,SPOT,0.000001,1,1000,0,1
okx,GF-USDT,GF-USDT-SPOT,SPOT,0.0001,0.001,1,0,1
okx,GLMR-USDT,GLMR-USDT-SPOT,SPOT,0.0001,0.000001,10,0,1
okx,GMX-USDT,GMX-USDT-SPOT,SPOT,0.01,0.0001,0.1,0,1
okx,GOAT-USDT,GOAT-USDT-SPOT,SPOT,0.00001,0.0001,1,0,1
okx,GPT-USDT,GPT-USDT-SPOT,SPOT,0.00001,0.0001,1,0,1
okx,GRT-USDT,GRT-USDT-SPOT,SPOT,0.0001,0.000001,10,0,1
okx,HBAR-USDT,HBAR-USDT-SPOT,SPOT,0.00001,0.000001,10,0,1
okx,ICP-USDT,ICP-USDT-SPOT,SPOT,0.001,0.000001,0.1,0,1
okx,ICX-USDT,ICX-USDT-SPOT,SPOT,0.0001,0.01,10,0,1
okx,ID-USDT,ID-USDT-SPOT,SPOT,0.0001,0.001,10,0,1
okx,IMX-USDT,IMX-USDT-SPOT,SPOT,0.0001,0.000001,1,0,1
okx,INJ-USDT,INJ-USDT-SPOT,SPOT,0.001,0.00001,0.1,0,1
okx,IOST-USDT,IOST-USDT-SPOT,SPOT,0.000001,0.000001,100,0,1
okx,IOTA-USDT,IOTA-USDT-SPOT,SPOT,0.0001,0.000001,10,0,1
okx,JOE-USDT,JOE-USDT-SPOT,SPOT,0.0001,0.000001,10,0,1
okx,JUP-USDT,JUP-USDT-SPOT,SPOT,0.0001,0.0001,1,0,1
okx,KAITO-USDT,KAITO-USDT-SPOT,SPOT,0.001,0.001,1,0,1
okx,KISHU-USDT,KISHU-USDT-SPOT,SPOT,0.0000000000001,1,1000000000,0,1
okx,KLAY-USDT,KLAY-USDT-SPOT,SPOT,0.0001,0.000001,10,0,1
okx,KNC-USDT,KNC-USDT-SPOT,SPOT,0.0001,0.000001,10,0,1
okx,KSM-USDT,KSM-USDT-SPOT,SPOT,0.01,0.000001,0.1,0,1
okx,LAT-USDT,LAT-USDT-SPOT,SPOT,0.000001,0.000001,100,0,1
okx,LDO-USDT,LDO-USDT-SPOT,SPOT,0.0001,0.0001,1,0,1
okx,LINK-USDT,LINK-USDT-SPOT,SPOT,0.001,0.000001,0.1,0,1
okx,LPT-USDT,LPT-USDT-SPOT,SPOT,0.001,0.000001,1,0,1
okx,LQTY-USDT,LQTY-USDT-SPOT,SPOT,0.0001,0.0001,1,0,1
okx,LRC-USDT,LRC-USDT-SPOT,SPOT,0.0001,0.000001,10,0,1
okx,LSK-USDT,LSK-USDT-SPOT,SPOT,0.0001,0.00000001,1,0,1
okx,LUNA-USDT,LUNA-USDT-SPOT,SPOT,0.0001,0.000001,0.1,0,1
okx,MAGIC-USDT,MAGIC-USDT-SPOT,SPOT,0.0001,0.000001,1,0,1
okx,MASK-USDT,MASK-USDT-SPOT,SPOT,0.001,0.000001,1,0,1
okx,MATIC-USDT,MATIC-USDT-SPOT,SPOT,0.0000001,0.00001,0.1,0,1
okx,MAX-USDT,MAX-USDT-SPOT,SPOT,0.00001,0.01,10,0,1
okx,ME-USDT,ME-USDT-SPOT,SPOT,0.001,0.001,1,0,1
okx,MEME-USDT,MEME-USDT-SPOT,SPOT,0.000001,0.1,100,0,1
okx,MERL-USDT,MERL-USDT-SPOT,SPOT,0.00001,0.001,1,0,1
okx,MINA-USDT,MINA-USDT-SPOT,SPOT,0.0001,0.000001,0.01,0,1
okx,MKR-USDT,MKR-USDT-SPOT,SPOT,0.1,0.00000001,0.001,0,1
okx,MOODENG-USDT,MOODENG-USDT-SPOT,SPOT,0.00001,0.01,10,0,1
okx,MYRIA-USDT,MYRIA-USDT-SPOT,SPOT,0.000001,0.01,100,0,1
okx,NC-USDT,NC-USDT-SPOT,SPOT,0.000001,0.0001,1,0,1
okx,NEAR-USDT,NEAR-USDT-SPOT,SPOT,0.001,0.00000001,1,0,1
okx,NEO-USDT,NEO-USDT-SPOT,SPOT,0.001,0.000001,0.1,0,1
okx,NOT-USDT,NOT-USDT-SPOT,SPOT,0.00001,0.1,100,0,1
okx,NYM-USDT,NYM-USDT-SPOT,SPOT,0.0001,0.0001,10,0,1
okx,OAS-USDT,OAS-USDT-SPOT,SPOT,0.00001,0.01,100,0,1
okx,OKSOL-USDT,OKSOL-USDT-SPOT,SPOT,0.01,0.000001,0.001,0,1
okx,OKT-USDT,OKT-USDT-SPOT,SPOT,0.001,0.000001,0.1,0,1
okx,OM-USDT,OM-USDT-SPOT,SPOT,0.0001,0.0001,1,0,1
okx,OMG-USDT,OMG-USDT-SPOT,SPOT,0.0001,0.000001,10,0,1
okx,ONDO-USDT,ONDO-USDT-SPOT,SPOT,0.0001,0.001,1,0,1
okx,ONE-USDT,ONE-USDT-SPOT,SPOT,0.00001,0.01,100,0,1
okx,ONT-USDT,ONT-USDT-SPOT,SPOT,0.0001,0.000001,10,0,1
okx,OP-USDT,OP-USDT-SPOT,SPOT,0.0001,0.0001,1,0,1
okx,ORBS-USDT,ORBS-USDT-SPOT,SPOT,0.00001,0.000001,100,0,1
okx,PENGU-USDT,PENGU-USDT-SPOT,SPOT,0.0001,0.0001,1,0,1
okx,PEPE-USDT,PEPE-USDT-SPOT,SPOT,0.000000001,1,100000,0,1
okx,PIXEL-USDT,PIXEL-USDT-SPOT,SPOT,0.00001,0.01,10,0,1
okx,PNUT-USDT,PNUT-USDT-SPOT,SPOT,0.0001,0.01,1,0,1
okx,POL-USDT,POL-USDT-SPOT,SPOT,0.001,0.001,1,0,1
okx,PYTH-USDT,PYTH-USDT-SPOT,SPOT,0.0001,0.001,10,0,1
okx,QTUM-USDT,QTUM-USDT-SPOT,SPOT,0.001,0.000001,1,0,1
okx,RACA-USDT,RACA-USDT-SPOT,SPOT,0.0000001,0.001,1000,0,1
okx,RAY-USDT,RAY-USDT-SPOT,SPOT,0.001,0.0001,1,0,1
okx,RDNT-USDT,RDNT-USDT-SPOT,SPOT,0.00001,0.001,10,0,1
okx,RIO-USDT,RIO-USDT-SPOT,SPOT,0.0001,0.001,1,0,1
okx,RNDR-USDT,RNDR-USDT-SPOT,SPOT,0.0001,0.001,1,0,1
okx,ROAD-USDT,ROAD-USDT-SPOT,SPOT,0.000001,0.000001,100,0,1
okx,RSR-USDT,RSR-USDT-SPOT,SPOT,0.000001,0.000001,100,0,1
okx,RVN-USDT,RVN-USDT-SPOT,SPOT,0.00001,0.000001,100,0,1
okx,SAFE-USDT,SAFE-USDT-SPOT,SPOT,0.0001,0.001,1,0,1
okx,SAND-USDT,SAND-USDT-SPOT,SPOT,0.0001,0.000001,10,0,1
okx,SATS-USDT,SATS-USDT-SPOT,SPOT,0.0000000001,1,2000000,0,1
okx,SC-USDT,SC-USDT-SPOT,SPOT,0.000001,0.000001,100,0,1
okx,SCR-USDT,SCR-USDT-SPOT,SPOT,0.0001,0.0001,1,0,1
okx,SFG-USDT,SFG-USDT-SPOT,SPOT,0.0001,0.000001,1,0,1
okx,SHIB-USDT,SHIB-USDT-SPOT,SPOT,0.000000001,1,100000,0,1
okx,SKL-USDT,SKL-USDT-SPOT,SPOT,0.00001,0.0000001,100,0,1
okx,SLERF-USDT,SLERF-USDT-SPOT,SPOT,0.00001,0.01,10,0,1
okx,SNT-USDT,SNT-USDT-SPOT,SPOT,0.00001,0.000001,100,0,1
okx,SONIC-USDT,SONIC-USDT-SPOT,SPOT,0.00001,0.01,10,0,1
okx,SPELL-USDT,SPELL-USDT-SPOT,SPOT,0.000001,0.1,1000,0,1
okx,SSWP-USDT,SSWP-USDT-SPOT,SPOT,0.000001,0.0001,10,0,1
okx,STETH-USDT,STETH-USDT-SPOT,SPOT,0.01,0.000001,0.001,0,1
okx,STRK-USDT,STRK-USDT-SPOT,SPOT,0.001,0.0001,1,0,1
okx,STX-USDT,STX-USDT-SPOT,SPOT,0.00001,0.000001,1,0,1
okx,SUI-USDT,SUI-USDT-SPOT,SPOT,0.0001,0.0001,1,0,1
okx,SUSHI-USDT,SUSHI-USDT-SPOT,SPOT,0.0001,0.000001,1,0,1
okx,SWRV-USDT,SWRV-USDT-SPOT,SPOT,0.0001,0.000001,1,0,1
okx,TAMA-USDT,TAMA-USDT-SPOT,SPOT,0.00001,0.01,100,0,1
okx,TEST3100-USDT,TEST3100-USDT-SPOT,SPOT,0.001,0.001,1,0,1
okx,THETA-USDT,THETA-USDT-SPOT,SPOT,0.0001,0.000001,1,0,1
okx,TIA-USDT,TIA-USDT-SPOT,SPOT,0.001,0.0001,1,0,1
okx,TMTG-USDT,TMTG-USDT-SPOT,SPOT,0.001,0.01,10,0,1
okx,TON-USDT,TON-USDT-SPOT,SPOT,0.001,0.0001,1,0,1
okx,TORN-USDT,TORN-USDT-SPOT,SPOT,0.01,0.000001,0.01,0,1
okx,TRX-USDT,TRX-USDT-SPOT,SPOT,0.00001,0.01,1,0,1
okx,TURBO-USDT,TURBO-USDT-SPOT,SPOT,0.0000001,0.01,1000,0,1
okx,TUSD-USDT,TUSD-USDT-SPOT,SPOT,0.00001,0.000001,1,0,1
okx,ULTI-USDT,ULTI-USDT-SPOT,SPOT,0.0000001,0.1,100,0,1
okx,UMA-USDT,UMA-USDT-SPOT,SPOT,0.001,0.000001,1,0,1
okx,UNI-USDT,UNI-USDT-SPOT,SPOT,0.001,0.000001,0.1,0,1
okx,USDC-USDT,USDC-USDT-SPOT,SPOT,0.0001,0.000001,1,0,1
okx,VELA-USDT,VELA-USDT-SPOT,SPOT,0.00001,0.0001,1,0,1
okx,VENOM-USDT,VENOM-USDT-SPOT,SPOT,0.00001,0.0001,1,0,1
okx,VINE-USDT,VINE-USDT-SPOT,SPOT,0.00001,0.01,10,0,1
okx,VRA-USDT,VRA-USDT-SPOT,SPOT,0.000001,0.000001,100,0,1
okx,W-USDT,W-USDT-SPOT,SPOT,0.0001,0.001,1,0,1
okx,WIFI-USDT,WIFI-USDT-SPOT,SPOT,0.0001,0.001,10,0,1
okx,WIF-USDT,WIF-USDT-SPOT,SPOT,0.0001,0.001,1,0,1
okx,WLD-USDT,WLD-USDT-SPOT,SPOT,0.001,0.001,1,0,1
okx,X-USDT,X-USDT-SPOT,SPOT,0.00000001,1,10000,0,1
okx,XAUT-USDT,XAUT-USDT-SPOT,SPOT,1,0.000001,0.001,0,1
okx,XEM-USDT,XEM-USDT-SPOT,SPOT,0.0001,0.0001,10,0,1
okx,XLM-USDT,XLM-USDT-SPOT,SPOT,0.00001,0.000001,10,0,1
okx,XMR-USDT,XMR-USDT-SPOT,SPOT,0.1,0.000001,0.01,0,1
okx,XPO-USDT,XPO-USDT-SPOT,SPOT,0.001,0.001,1,0,1
okx,XTZ-USDT,XTZ-USDT-SPOT,SPOT,0.0001,0.000001,1,0,1
okx,XUC-USDT,XUC-USDT-SPOT,SPOT,0.0001,0.000001,1,0,1
okx,YFI-USDT,YFI-USDT-SPOT,SPOT,1,0.000001,0.0001,0,1
okx,YFII-USDT,YFII-USDT-SPOT,SPOT,0.001,0.001,0.001,0,1
okx,YGG-USDT,YGG-USDT-SPOT,SPOT,0.0001,0.000001,10,0,1
okx,YOU-USDT,YOU-USDT-SPOT,SPOT,0.000001,0.1,100,0,1
okx,ZEC-USDT,ZEC-USDT-SPOT,SPOT,0.001,0.000001,0.1,0,1
okx,ZERO-USDT,ZERO-USDT-SPOT,SPOT,0.0000001,1,1000,0,1
okx,ZK-USDT,ZK-USDT-SPOT,SPOT,0.00001,0.0001,1,0,1
okx,ZRO-USDT,ZRO-USDT-SPOT,SPOT,0.001,0.001,1,0,1
okx,BTC-USDC,BTC-USDC-SPOT,SPOT,0.1,0.00000001,0.00001,0,1
okx,ETH-USDC,ETH-USDC-SPOT,SPOT,0.01,0.000001,0.0001,0,1
okx,LTC-USDC,LTC-USDC-SPOT,SPOT,0.01,0.000001,0.01,0,1
okx,BCH-USDC,BCH-USDC-SPOT,SPOT,0.1,0.0001,0.01,0,1
okx,DOGE-USDC,DOGE-USDC-SPOT,SPOT,0.00005,0.000001,1,0,1
okx,SOL-USDC,SOL-USDC-SPOT,SPOT,0.01,0.000001,0.01,0,1
okx,PI-USDC,PI-USDC-SPOT,SPOT,0.0001,0.001,1,0,1
okx,TRUMP-USDC,TRUMP-USDC-SPOT,SPOT,0.001,0.0001,0.1,0,1
okx,XRP-USDC,XRP-USDC-SPOT,SPOT,0.0001,0.000001,1,0,1
okx,IP-USDC,IP-USDC-SPOT,SPOT,0.0001,0.001,1,0,1
okx,1INCH-USDC,1INCH-USDC-SPOT,SPOT,0.0001,0.000001,10,0,1
okx,AAVE-USDC,AAVE-USDC-SPOT,SPOT,0.01,0.0001,0.01,0,1
okx,ACE-USDC,ACE-USDC-SPOT,SPOT,0.001,0.00001,0.1,0,1
okx,ACH-USDC,ACH-USDC-SPOT,SPOT,0.00001,0.01,100,0,1
okx,ACT-USDC,ACT-USDC-SPOT,SPOT,0.0001,0.001,1,0,1
okx,ADA-USDC,ADA-USDC-SPOT,SPOT,0.0001,0.0001,10,0,1
okx,AEVO-USDC,AEVO-USDC-SPOT,SPOT,0.001,0.0001,1,0,1
okx,AGIX-USDC,AGIX-USDC-SPOT,SPOT,0.0001,0.001,10,0,1
okx,AKITA-USDC,AKITA-USDC-SPOT,SPOT,0.00000001,1,1000000,0,1
okx,ALGO-USDC,ALGO-USDC-SPOT,SPOT,0.0001,0.0001,10,0,1
okx,ALV-USDC,ALV-USDC-SPOT,SPOT,0.0001,0.01,10,0,1
